Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	SFH_RENO	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 3 	 2																																																6.813718																																																	0.604504																																																		0.000000	1.927968																			-9.346189	
 3 	 3																																																6.813718																																																	0.604504																																																		0.000000	1.879957																			-9.298179	
 3 	 4																																																6.813718																																																	0.604504																																																		0.000000	1.879957																			-9.298179	
 3 	 5																																																6.813718																																																	0.604504																																																		0.000000	1.831917																			-9.250139	
 3 	 6																																																6.813718																																																	0.604504																																																		0.000000	1.831917																			-9.250139	
 3 	 7																																																6.813718																																																	0.604504																																																		0.000000	1.783878																			-9.202099	
 3 	 8																																																6.813718																																																	0.604504																																																		0.000000	1.783878																			-9.202099	
 3 	 9																																																6.813718																																																	0.604504																																																		0.000000	1.639817																			-9.058038	
 3 	 10																																																6.813718																																																	0.604504																																																		0.000000	1.351637																			-8.769858	
 3 	 11																																																6.813718																																																	0.604504																																																		0.000000	1.063457																			-8.481678	
 3 	 12																																																6.813718																																																	0.604504																																																		0.000000	0.919367																			-8.337588	
 3 	 13																																																6.813718																																																	0.604504																																																		0.000000	0.919367																			-8.337588	
 3 	 14																																																6.813718																																																	0.604504																																																		0.000000	0.198917																			-7.617138	
 3 	 15																																																6.813718																																																	0.604504																																																		-0.233354	0.000000																			-7.184868	
 3 	 16																																																6.813718																																																	0.604504																																																		-0.425454	0.000000																			-6.992767	
 3 	 17																																																6.813718																																																	0.604504																																																		-0.329404	0.000000																			-7.088818	
 3 	 18																																																6.813718																																																	0.604504																																																		-0.041224	0.000000																			-7.376998	
 3 	 19																																																6.813718																																																	0.604504																																																		0.000000	0.006816																			-7.425037	
 3 	 20																																																6.813718																																																	0.604504																																																		0.000000	0.102866																			-7.521088	
 3 	 21																																																6.813718																																																	0.604504																																																		0.000000	0.150906																			-7.569127	
 3 	 22																																																6.813718																																																	0.604504																																																		0.000000	0.198917																			-7.617138	
 3 	 23																																																6.813718																																																	0.604504																																																		0.000000	0.294996																			-7.713217	
 3 	 24																																																6.813718																																																	0.604504																																																		0.000000	0.343007																			-7.761228	
 4 	 1																																																6.813718																																																	0.604504																																																		0.000000	0.487097																			-7.905318	
 4 	 2																																																6.813718																																																	0.604504																																																		0.000000	0.583147																			-8.001368	
 4 	 3																																																6.813718																																																	0.604504																																																		0.000000	0.727237																			-8.145458	
 4 	 4																																																6.813718																																																	0.604504																																																		0.000000	0.775277																			-8.193498	
 4 	 5																																																6.813718																																																	0.604504																																																		0.000000	0.823316																			-8.241538	
 4 	 6																																																6.813718																																																	0.604504																																																		0.000000	0.823316																			-8.241538	
 4 	 7																																																6.813718																																																	0.604504																																																		0.000000	0.871327																			-8.289548	
 4 	 8																																																6.813718																																																	0.604504																																																		0.000000	0.823316																			-8.241538	
 4 	 9																																																6.813718																																																	0.604504																																																		0.000000	0.583147																			-8.001368	
 4 	 10																																																6.813718																																																	0.604504																																																		-0.137274	0.000000																			-7.280947	
 4 	 11																																																6.813718																																																	0.604504																																																		-0.857724	0.000000																			-6.560497	
 4 	 12																																																6.813718																																																	0.604504																																																		-1.338005	0.000000																			-6.080217	
 4 	 13																																																6.813718																																																	0.604504																																																		-1.674225	0.000000																			-5.743997	
 4 	 14																																																6.813718																																																	0.604504																																																		-1.914365	0.000000																			-5.503857	
 4 	 15																																																6.813718																																																	0.604504																																																		-2.250585	0.000000																			-5.167637	
 4 	 16																																																6.813718																																																	0.604504																																																		-1.818315	0.000000																			-5.599907	
 4 	 17																																																6.813718																																																	0.604504																																																		-1.578174	0.000000																			-5.840047	
 4 	 18																																																6.813718																																																	0.604504																																																		-1.193915	0.000000																			-6.224307	
 4 	 19																																																6.813718																																																	0.604504																																																		-0.953775	0.000000																			-6.464447	
 4 	 20																																																6.813718																																																	0.604504																																																		-0.713634	0.000000																			-6.704587	
 4 	 21																																																6.813718																																																	0.604504																																																		-0.425454	0.000000																			-6.992767	
 4 	 22																																																6.813718																																																	0.604504																																																		-0.185314	0.000000																			-7.232908	
 4 	 23																																																6.813718																																																	0.604504																																																		0.000000	0.054826																			-7.473048	
 4 	 24																																																6.813718																																																	0.604504																																																		0.000000	0.294996																			-7.713217	
 5 	 1																																																6.813718																																																	0.604504																																																		-0.713634	0.000000																			-6.704587	
 5 	 2																																																6.813718																																																	0.604504																																																		-0.665595	0.000000																			-6.752627	
