Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	SFH_RENO	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 2 	 4							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.190193													-0.353081																			-2.425933					2.209871																																								0.000000	5.862406															0.000000	
 2 	 5							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.179395															0.000000	
 2 	 6							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.267956													-0.353081																			-2.425933					2.209871																																								0.000000	6.940169															0.000000	
 2 	 7							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.456328													-0.353081																			-2.425933					2.209871																																								0.000000	8.128541															0.000000	
 2 	 8							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.139380													-0.353081																			-2.425933					2.209871																																								0.000000	7.811592															0.000000	
 2 	 9							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.980912													-0.353081																			-2.425933					2.209871																																								0.000000	7.653125															0.000000	
 2 	 10							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.890839															0.000000	
 2 	 11							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.535562													-0.353081																			-2.425933					2.209871																																								0.000000	8.207775															0.000000	
 2 	 12							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.789126													-0.353081																			-2.425933					2.209871																																								0.000000	8.461339															0.000000	
 2 	 13							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.535562													-0.353081																			-2.425933					2.209871																																								0.000000	8.207775															0.000000	
 2 	 14							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.567261													-0.353081																			-2.425933					2.209871																																								0.000000	8.239473															0.000000	
 2 	 15							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.884210													-0.353081																			-2.425933					2.209871																																								0.000000	8.556422															0.000000	
 2 	 16							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	8.683204															0.000000	
 2 	 17							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	8.683204															0.000000	
 2 	 18							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.890839															0.000000	
 2 	 19							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.584730													-0.353081																			-2.425933					2.209871																																								0.000000	7.256942															0.000000	
 2 	 20							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.188372													-0.353081																			-2.425933					2.209871																																								0.000000	6.860584															0.000000	
 2 	 21							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.791798													-0.353081																			-2.425933					2.209871																																								0.000000	6.464011															0.000000	
 2 	 22							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.179395															0.000000	
 2 	 23							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.316989													-0.353081																			-2.425933					2.209871																																								0.000000	5.989202															0.000000	
 2 	 24							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.126796													-0.353081																			-2.425933					2.209871																																								0.000000	5.799008															0.000000	
 3 	 1							15.302656	0.000000																						-16.443182									-3.907305																					-0.038474														-0.079180													-0.353081																			-2.425933					2.209871																																								0.000000	5.734627															0.000000	
 3 	 2							15.302656	0.000000																						-16.443182									-3.907305																					-0.042949														-0.031699													-0.353081																			-2.425933					2.209871																																								0.000000	5.691621															0.000000	
 3 	 3							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.015782													-0.353081																			-2.425933					2.209871																																								0.000000	5.687995															0.000000	
 3 	 4							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.190193													-0.353081																			-2.425933					2.209871																																								0.000000	5.862406															0.000000	
 3 	 5							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.179395															0.000000	
 3 	 6							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.267956													-0.353081																			-2.425933					2.209871																																								0.000000	6.940169															0.000000	
 3 	 7							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.456328													-0.353081																			-2.425933					2.209871																																								0.000000	8.128541															0.000000	
 3 	 8							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.139380													-0.353081																			-2.425933					2.209871																																								0.000000	7.811592															0.000000	
 3 	 9							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.980912													-0.353081																			-2.425933					2.209871																																								0.000000	7.653125															0.000000	
 3 	 10							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.890839															0.000000	
 3 	 11							15.302656	0.000000																						-14.217734									-3.907305																					-0.055239														-2.535562													-0.353081																			-2.425933					2.209871																																								0.000000	5.982327															0.000000	
 3 	 12							15.302656	0.000000																						-9.258631									-3.907305																					-0.055239														-2.789126													-0.353081																			-2.425933					2.209871																																								0.000000	1.276788															0.000000	
 3 	 13							15.302656	0.000000																						-7.257567									-3.907305																					-0.055239														-2.535562													-0.353081																			-2.425933					2.209871																																								-0.977840	0.000000															0.000000	
 3 	 14							15.302656	0.000000																						-7.644712									-3.907305																					-0.055239														-2.567261													-0.353081																			-2.425933					2.209871																																								-0.558996	0.000000															0.000000	
 3 	 15							15.302656	0.000000																						-9.200298									-3.907305																					-0.055239														-2.884210													-0.353081																			-2.425933					2.209871																																								0.000000	1.313538															0.000000	
 3 	 16							15.302656	0.000000																						-13.730980									-3.907305																					-0.055239														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	5.971003															0.000000	
 3 	 17							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	8.683204															0.000000	
 3 	 18							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.890839															0.000000	
 3 	 19							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.584730													-0.353081																			-2.425933					2.209871																																								0.000000	7.256942															0.000000	
 3 	 20							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.188372													-0.353081																			-2.425933					2.209871																																								0.000000	6.860584															0.000000	
 3 	 21							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.791798													-0.353081																			-2.425933					2.209871																																								0.000000	6.464011															0.000000	
 3 	 22							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.179395															0.000000	
 3 	 23							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.316989													-0.353081																			-2.425933					2.209871																																								0.000000	5.989202															0.000000	
 3 	 24							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.126796													-0.353081																			-2.425933					2.209871																																								0.000000	5.799008															0.000000	
 4 	 1							15.302656	0.000000																						-16.443182									-3.907305																					-0.028064														-0.079180													-0.353081																			-2.425933					2.209871																																								0.000000	5.724218															0.000000	
 4 	 2							15.302656	0.000000																						-16.443182									-3.907305																					-0.028715														-0.031699													-0.353081																			-2.425933					2.209871																																								0.000000	5.677387															0.000000	
 4 	 3							15.302656	0.000000																						-16.443182									-3.907305																					-0.029691														-0.015782													-0.353081																			-2.425933					2.209871																																								0.000000	5.662446															0.000000	
 4 	 4							15.302656	0.000000																						-16.443182									-3.907305																					-0.034003														-0.190193													-0.353081																			-2.425933					2.209871																																								0.000000	5.841170															0.000000	
 4 	 5							15.302656	0.000000																						-16.443182									-3.907305																					-0.053306														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.177462															0.000000	
 4 	 6							15.302656	0.000000																						-16.443182									-3.907305																					-0.053306														-1.267956													-0.353081																			-2.425933					2.209871																																								0.000000	6.938235															0.000000	
 4 	 7							15.302656	0.000000																						-16.443182									-3.907305																					-0.053631														-2.456328													-0.353081																			-2.425933					2.209871																																								0.000000	8.126932															0.000000	
 4 	 8							15.302656	0.000000																						-16.443182									-3.907305																					-0.053306														-2.139380													-0.353081																			-2.425933					2.209871																																								0.000000	7.809659															0.000000	
 4 	 9							15.302656	0.000000																						-16.443182									-3.907305																					-0.051679														-1.980912													-0.353081																			-2.425933					2.209871																																								0.000000	7.649565															0.000000	
 4 	 10							15.302656	0.000000																						-16.443182									-3.907305																					-0.046800														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.882400															0.000000	
 4 	 11							15.302656	0.000000																						-16.443182									-3.907305																					-0.041920														-2.535562													-0.353081																			-2.425933					2.209871																																								0.000000	8.194456															0.000000	
 4 	 12							15.302656	0.000000																						-16.443182									-3.907305																					-0.038668														-2.789126													-0.353081																			-2.425933					2.209871																																								0.000000	8.444767															0.000000	
 4 	 13							15.302656	0.000000																						-16.443182									-3.907305																					-0.036390														-2.535562													-0.353081																			-2.425933					2.209871																																								0.000000	8.188926															0.000000	
 4 	 14							15.302656	0.000000																						-16.443182									-3.907305																					-0.034764														-2.567261													-0.353081																			-2.425933					2.209871																																								0.000000	8.218998															0.000000	
 4 	 15							15.302656	0.000000																						-16.443182									-3.907305																					-0.032487														-2.884210													-0.353081																			-2.425933					2.209871																																								0.000000	8.533670															0.000000	
 4 	 16							15.302656	0.000000																						-16.443182									-3.907305																					-0.036433														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	8.664398															0.000000	
 4 	 17							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	8.683204															0.000000	
 4 	 18							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.890839															0.000000	
 4 	 19							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.584730													-0.353081																			-2.425933					2.209871																																								0.000000	7.256942															0.000000	
 4 	 20							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-1.188372													-0.353081																			-2.425933					2.209871																																								0.000000	6.860584															0.000000	
 4 	 21							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.791798													-0.353081																			-2.425933					2.209871																																								0.000000	6.464011															0.000000	
 4 	 22							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.179395															0.000000	
 4 	 23							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.316989													-0.353081																			-2.425933					2.209871																																								0.000000	5.989202															0.000000	
 4 	 24							15.302656	0.000000																						-16.443182									-3.907305																					-0.055239														-0.126796													-0.353081																			-2.425933					2.209871																																								0.000000	5.799008															0.000000	
 5 	 1							15.302656	0.000000																						-16.443182									-3.907305																					-0.019932														-0.079180													-0.353081																			-2.425933					2.209871																																								0.000000	5.716085															0.000000	
 5 	 2							15.302656	0.000000																						-16.443182									-3.907305																					-0.020257														-0.031699													-0.353081																			-2.425933					2.209871																																								0.000000	5.668930															0.000000	
 5 	 3							15.302656	0.000000																						-16.443182									-3.907305																					-0.020583														-0.015782													-0.353081																			-2.425933					2.209871																																								0.000000	5.653338															0.000000	
 5 	 4							15.302656	0.000000																						-16.443182									-3.907305																					-0.024569														-0.190193													-0.353081																			-2.425933					2.209871																																								0.000000	5.831736															0.000000	
 5 	 5							15.302656	0.000000																						-16.443182									-3.907305																					-0.043547														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.167703															0.000000	
 5 	 6							15.302656	0.000000																						-16.443182									-3.907305																					-0.043547														-1.267956													-0.353081																			-2.425933					2.209871																																								0.000000	6.928477															0.000000	
 5 	 7							15.302656	0.000000																						-16.443182									-3.907305																					-0.043222														-2.456328													-0.353081																			-2.425933					2.209871																																								0.000000	8.116523															0.000000	
 5 	 8							15.302656	0.000000																						-16.443182									-3.907305																					-0.042896														-2.139380													-0.353081																			-2.425933					2.209871																																								0.000000	7.799249															0.000000	
 5 	 9							15.302656	0.000000																						-16.443182									-3.907305																					-0.038342														-1.980912													-0.353081																			-2.425933					2.209871																																								0.000000	7.636228															0.000000	
 5 	 10							15.302656	0.000000																						-16.443182									-3.907305																					-0.032162														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.867762															0.000000	
 5 	 11							15.302656	0.000000																						-15.190474									-3.907305																					-0.025982														-2.535562													-0.353081																			-2.425933					2.209871																																								0.000000	6.925810															0.000000	
 5 	 12							15.302656	0.000000																						-10.500192									-3.907305																					-0.020774														-2.789126													-0.353081																			-2.425933					2.209871																																								0.000000	2.483884															0.000000	
 5 	 13							15.302656	0.000000																						-8.166366									-3.907305																					-0.035851														-2.535562													-0.353081																			-2.425933					2.209871																																								-0.088429	0.000000															0.000000	
 5 	 14							15.302656	0.000000																						-8.553924									-3.907305																					0.000000														-2.567261													-0.353081																			-2.425933					2.209871																																								0.000000	0.294977															0.000000	
 5 	 15							15.302656	0.000000																						-14.866643									-3.907305																					-0.018817														-2.884210													-0.353081																			-2.425933					2.209871																																								0.000000	6.943461															0.000000	
 5 	 16							15.302656	0.000000																						-16.443182									-3.907305																					-0.018817														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	8.646782															0.000000	
 5 	 17							15.302656	0.000000																						-16.443182									-3.907305																					-0.018817														-3.010992													-0.353081																			-2.425933					2.209871																																								0.000000	8.646782															0.000000	
 5 	 18							15.302656	0.000000																						-16.443182									-3.907305																					-0.018171														-2.218627													-0.353081																			-2.425933					2.209871																																								0.000000	7.853771															0.000000	
 5 	 19							15.302656	0.000000																						-16.443182									-3.907305																					-0.019149														-1.584730													-0.353081																			-2.425933					2.209871																																								0.000000	7.220852															0.000000	
 5 	 20							15.302656	0.000000																						-16.443182									-3.907305																					-0.020461														-1.188372													-0.353081																			-2.425933					2.209871																																								0.000000	6.825806															0.000000	
 5 	 21							15.302656	0.000000																						-16.443182									-3.907305																					-0.043290														-0.791798													-0.353081																			-2.425933					2.209871																																								0.000000	6.452061															0.000000	
 5 	 22							15.302656	0.000000																						-16.443182									-3.907305																					-0.045363														-0.507183													-0.353081																			-2.425933					2.209871																																								0.000000	6.169519															0.000000	
 5 	 23							15.302656	0.000000																						-16.443182									-3.907305																					-0.046675														-0.316989													-0.353081																			-2.425933					2.209871																																								0.000000	5.980637															0.000000	
 5 	 24							15.302656	0.000000																						-16.443182									-3.907305																					-0.047654														-0.126796													-0.353081																			-2.425933					2.209871																																								0.000000	5.791423															0.000000	
 6 	 1							15.302656	0.000000																						-1.560729									-3.907305																					-0.010499														-0.079180													-0.353081																			-2.425933					2.209871																																								-9.175800	0.000000															0.000000	
 6 	 2							15.302656	0.000000																						-0.825353									-3.907305																					-0.012776														-0.031699													-0.353081																			-2.425933					2.209871																																								-9.956381	0.000000															0.000000	
 6 	 3							15.302656	0.000000																						-0.839968									-3.907305																					-0.014077														-0.015782													-0.353081																			-2.425933					2.209871																																								-9.956381	0.000000															0.000000	
