Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL_SD	BUS_COACH_HYDIESEL_SD	BUS_COACH_CNG_STOICH_SD	BUS_COACH_FC_HYBRIDH2_SD	CAR_GASOLINE_SD	CAR_DIESEL_SD	CAR_NG_SD	CAR_METHANOL_SD	CAR_HEV_SD	CAR_PHEV_SD	CAR_BEV_SD	CAR_FUEL_CELL_SD	BUS_COACH_DIESEL_LD	BUS_COACH_HYDIESEL_LD	BUS_COACH_CNG_STOICH_LD	BUS_COACH_FC_HYBRIDH2_LD	TRAIN_PUB	CAR_GASOLINE_LD	CAR_DIESEL_LD	CAR_NG_LD	CAR_METHANOL_LD	CAR_HEV_LD	CAR_PHEV_LD	CAR_BEV_LD	CAR_FUEL_CELL_LD	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000035	-0.000001		-0.000001		-0.000000								-0.045245				-0.000000								-0.067868					-0.087326								-0.353081						-0.000000			-0.000001			-0.000000							-2.425935		0.000000	0.000000	0.000001	2.209869																																								-0.000002	4.788874															0.000000	
 1 	 2							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000038	-0.000001		-0.000001		-0.000000								-0.018113				-0.000000								-0.027170					-0.034953								-0.353081						-0.000000			-0.000001			-0.000000							-2.425935		0.000000	0.000000	0.000001	2.209869																																								-0.000002	4.668675															0.000000	
 1 	 3							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000038	-0.000001		-0.000001		-0.000000								-0.009018				-0.000000								-0.013527					-0.017392								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000002	4.628377															0.000000	
 1 	 4							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-0.108682				-0.000000								-0.163023					-0.209777								-0.353081						-0.000000			-0.000001			-0.000000							-2.425935		0.000000	0.000000	0.000001	2.209869																																								-0.000002	5.069920															0.000000	
 1 	 5							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-0.289818				-0.000000								-0.434728					-0.559432								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000001	5.872417															0.000000	
 1 	 6							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-0.724546				-0.000000								-1.086819					-1.398595								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000001	7.798401															0.000000	
 1 	 7							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-1.403616				-0.000000								-2.105424					-2.709429								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	10.806908															0.000000	
 1 	 8							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-1.222502				-0.000000								-1.833753					-2.359822								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000001	10.004517															0.000000	
 1 	 9							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-1.131949				-0.000000								-1.697924					-2.185026								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000001	9.603339															0.000000	
 1 	 10							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-1.267786				-0.000000								-1.901680					-2.447236								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	10.205142															0.000000	
 1 	 11							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-1.448892				-0.000000								-2.173338					-0.932264								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	9.142934															0.000000	
 1 	 12							16.335017	0.000000																						-12.218052									-3.877471			-0.000000							-0.000001					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-0.823013				-0.000000								-2.390679					-1.025512								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	4.568902															0.000000	
 1 	 13							16.335017	0.000000																						-9.711629									-3.877471			-0.000000							-0.000001					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-0.678119				-0.000000								-2.173338					-0.932280								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	1.607013															0.000000	
 1 	 14							16.335017	0.000000																						-12.714153									-3.877471			-0.000000							-0.000001					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-0.696232				-0.000000								-2.200509					-0.943935								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	4.666475															0.000000	
 1 	 15							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000001					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-1.627211				-0.000000								-2.472179					-1.060472								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	9.748302															0.000000	
 1 	 16							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-1.720566				-0.000000								-2.580850					-1.439714								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	10.329570															0.000000	
 1 	 17							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-1.720566				-0.000000								-2.580850					-1.296969								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	10.186825															0.000000	
 1 	 18							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.267786				-0.000000								-1.901680					-0.815741								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	8.573647															0.000000	
 1 	 19							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.905559				-0.000000								-1.358339					-0.582668								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	7.435006															0.000000	
 1 	 20							16.335017	0.000000																						-15.860082									-3.877471			-0.000000							-0.000001					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-0.000003				-0.000000								-1.018604					-0.436941								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000001	5.427275															0.000000	
 1 	 21							16.335017	0.000000																						-14.364995									-3.877471			-0.000000							-0.000001					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-0.000003				-0.000000								-0.678684					-0.291127								-0.353081						-0.000000			-0.000001			-0.000000							-2.425937		0.000000	0.000000	0.000001	2.209869																																								-0.000001	3.446454															0.000000	
 1 	 22							16.335017	0.000000																						-14.514969									-3.877471			-0.000000							-0.000001					-0.000000						-0.000039	-0.000000		-0.000000		-0.000000								-0.000001				-0.000000								-0.434727					-0.186479								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000002	3.247823															0.000000	
 1 	 23							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.181136				-0.000000								-0.271705					-0.116543								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000001	5.157823															0.000000	
 1 	 24							16.335017	0.000000																						-16.476793									-3.877471			-0.000000							-0.000002					-0.000000						-0.000039	-0.000001		-0.000001		-0.000000								-0.072454				-0.000000								-0.108682					-0.139848								-0.353081						-0.000000			-0.000001			-0.000000							-2.425936		0.000000	0.000000	0.000001	2.209869																																								-0.000001	4.909424															0.000000	
 2 	 1							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.045243				-0.000000								-0.067868					-0.087117								-0.353081						-0.000000			-0.000001			-0.000000							-2.425947		0.000000	0.000000	0.000001	2.209867																																								-0.000012	4.788692															0.000000	
 2 	 2							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.018111				-0.000000								-0.027170					-0.034742								-0.353081						-0.000000			-0.000001			-0.000000							-2.425949		0.000000	0.000000	0.000001	2.209867																																								-0.000012	4.668489															0.000000	
 2 	 3							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.009015				-0.000000								-0.013527					-0.017193								-0.353081						-0.000000			-0.000001			-0.000000							-2.425951		0.000000	0.000000	0.000001	2.209867																																								-0.000012	4.628203															0.000000	
 2 	 4							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.108680				-0.000000								-0.163022					-0.209593								-0.353081						-0.000000			-0.000001			-0.000000							-2.425946		0.000000	0.000000	0.000001	2.209867																																								-0.000012	5.069757															0.000000	
 2 	 5							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.289816				-0.000000								-0.434727					-0.559272								-0.353081						-0.000000			-0.000001			-0.000000							-2.425946		0.000000	0.000000	0.000001	2.209867																																								-0.000012	5.872278															0.000000	
 2 	 6							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-0.724544				-0.000000								-1.086819					-1.398440								-0.353081						-0.000000			-0.000001			-0.000000							-2.425947		0.000000	0.000000	0.000001	2.209867																																								-0.000012	7.798267															0.000000	
 2 	 7							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.403614				-0.000000								-2.105423					-2.709244								-0.353081						-0.000000			-0.000001			-0.000000							-2.425948		0.000000	0.000000	0.000001	2.209867																																								-0.000012	10.806745															0.000000	
 2 	 8							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.222500				-0.000000								-1.833753					-2.359636								-0.353081						-0.000000			-0.000001			-0.000000							-2.425948		0.000000	0.000000	0.000001	2.209867																																								-0.000012	10.004353															0.000000	
 2 	 9							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.131947				-0.000000								-1.697924					-2.184842								-0.353081						-0.000000			-0.000001			-0.000000							-2.425948		0.000000	0.000000	0.000001	2.209867																																								-0.000012	9.603178															0.000000	
 2 	 10							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.267785				-0.000000								-1.901679					-2.447045								-0.353081						-0.000000			-0.000001			-0.000000							-2.425948		0.000000	0.000000	0.000001	2.209867																																								-0.000012	10.204973															0.000000	
 2 	 11							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.448890				-0.000000								-2.173338					-2.796623								-0.353081						-0.000000			-0.000001			-0.000000							-2.425948		0.000000	0.000000	0.000001	2.209867																																								-0.000012	11.007315															0.000000	
 2 	 12							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.593784				-0.000000								-2.390679					-3.076314								-0.353081						-0.000000			-0.000001			-0.000000							-2.425947		0.000000	0.000000	0.000001	2.209867																																								-0.000012	11.649240															0.000000	
 2 	 13							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.448890				-0.000000								-2.173338					-2.796614								-0.353081						-0.000000			-0.000001			-0.000000							-2.425947		0.000000	0.000000	0.000001	2.209867																																								-0.000012	11.007306															0.000000	
 2 	 14							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.467004				-0.000000								-2.200509					-2.831423								-0.353081						-0.000000			-0.000001			-0.000000							-2.425947		0.000000	0.000000	0.000001	2.209867																																								-0.000012	11.087399															0.000000	
 2 	 15							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.648117				-0.000000								-2.472179					-2.626686								-0.353081						-0.000000			-0.000001			-0.000000							-2.425947		0.000000	0.000000	0.000001	2.209867																																								-0.000012	11.335445															0.000000	
 2 	 16							16.335017	0.000000																						-16.476792									-3.877471			-0.000002							-0.000001					-0.000000						-0.000039	-0.000001		-0.000000		-0.000000								-1.720564				-0.000000								-2.580849					-3.320993								-0.353081						-0.000000			-0.000001			-0.000000							-2.425947		0.000000	0.000000	0.000001	2.209867																																								-0.000011	12.210869															0.000000	
