Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL_SD	BUS_COACH_HYDIESEL_SD	BUS_COACH_CNG_STOICH_SD	BUS_COACH_FC_HYBRIDH2_SD	CAR_GASOLINE_SD	CAR_DIESEL_SD	CAR_NG_SD	CAR_METHANOL_SD	CAR_HEV_SD	CAR_PHEV_SD	CAR_BEV_SD	CAR_FUEL_CELL_SD	BUS_COACH_DIESEL_LD	BUS_COACH_HYDIESEL_LD	BUS_COACH_CNG_STOICH_LD	BUS_COACH_FC_HYBRIDH2_LD	TRAIN_PUB	CAR_GASOLINE_LD	CAR_DIESEL_LD	CAR_NG_LD	CAR_METHANOL_LD	CAR_HEV_LD	CAR_PHEV_LD	CAR_BEV_LD	CAR_FUEL_CELL_LD	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 3 	 21											4.121746																																		-4.121746																																																																																																																																					0.000000	
 3 	 22											4.121761																																		-4.121761																																																																																																																																					0.000000	
 3 	 23											4.121772																																		-4.121772																																																																																																																																					0.000000	
 3 	 24											4.121796																																		-4.121796																																																																																																																																					0.000000	
 4 	 1											4.125416																																		-4.125416																																																																																																																																					0.000000	
 4 	 2											4.125321																																		-4.125321																																																																																																																																					0.000000	
 4 	 3											4.125318																																		-4.125318																																																																																																																																					0.000000	
 4 	 4											4.125317																																		-4.125317																																																																																																																																					0.000000	
 4 	 5											4.125314																																		-4.125314																																																																																																																																					0.000000	
 4 	 6											4.125310																																		-4.125310																																																																																																																																					0.000000	
 4 	 7											4.125307																																		-4.125307																																																																																																																																					0.000000	
 4 	 8											4.125309																																		-4.125309																																																																																																																																					0.000000	
 4 	 9											4.125311																																		-4.125311																																																																																																																																					0.000000	
 4 	 10											4.125311																																		-4.125311																																																																																																																																					0.000000	
 4 	 11											4.125312																																		-4.125312																																																																																																																																					0.000000	
 4 	 12											4.125312																																		-4.125312																																																																																																																																					0.000000	
 4 	 13											4.125312																																		-4.125312																																																																																																																																					0.000000	
 4 	 14											4.125312																																		-4.125312																																																																																																																																					0.000000	
 4 	 15											4.125313																																		-4.125313																																																																																																																																					0.000000	
 4 	 16											4.125314																																		-4.125314																																																																																																																																					0.000000	
 4 	 17											4.125315																																		-4.125315																																																																																																																																					0.000000	
 4 	 18											4.125318																																		-4.125318																																																																																																																																					0.000000	
 4 	 19											4.125320																																		-4.125320																																																																																																																																					0.000000	
 4 	 20											4.125324																																		-4.125324																																																																																																																																					0.000000	
 4 	 21											4.125333																																		-4.125333																																																																																																																																					0.000000	
 4 	 22											4.125352																																		-4.125352																																																																																																																																					0.000000	
 4 	 23											4.125388																																		-4.125388																																																																																																																																					0.000000	
 4 	 24											4.125352																																		-4.125352																																																																																																																																					0.000000	
 5 	 1											4.111409																																		-4.111409																																																																																																																																					0.000000	
 5 	 2											4.111649																																		-4.111649																																																																																																																																					0.000000	
 5 	 3											4.111795																																		-4.111795																																																																																																																																					0.000000	
 5 	 4											4.111787																																		-4.111787																																																																																																																																					0.000000	
 5 	 5											4.111736																																		-4.111736																																																																																																																																					0.000000	
 5 	 6											4.111662																																		-4.111662																																																																																																																																					0.000000	
 5 	 7											4.111588																																		-4.111588																																																																																																																																					0.000000	
 5 	 8											4.111506																																		-4.111506																																																																																																																																					0.000000	
 5 	 9											4.111451																																		-4.111451																																																																																																																																					0.000000	
 5 	 10											4.111400																																		-4.111400																																																																																																																																					0.000000	
 5 	 11											4.111348																																		-4.111348																																																																																																																																					0.000000	
 5 	 12											4.111309																																		-4.111309																																																																																																																																					0.000000	
 5 	 13											4.111270																																		-4.111270																																																																																																																																					0.000000	
 5 	 14											4.111233																																		-4.111233																																																																																																																																					0.000000	
 5 	 15											4.111192																																		-4.111192																																																																																																																																					0.000000	
 5 	 16											4.111158																																		-4.111158																																																																																																																																					0.000000	
 5 	 17											4.111124																																		-4.111124																																																																																																																																					0.000000	
 5 	 18											4.111089																																		-4.111089																																																																																																																																					0.000000	
 5 	 19											4.111051																																		-4.111051																																																																																																																																					0.000000	
 5 	 20											4.111021																																		-4.111021																																																																																																																																					0.000000	
 5 	 21											4.111043																																		-4.111043																																																																																																																																					0.000000	
 5 	 22											4.111133																																		-4.111133																																																																																																																																					0.000000	
 5 	 23											4.111140																																		-4.111140																																																																																																																																					0.000000	
 5 	 24											4.111196																																		-4.111196																																																																																																																																					0.000000	
 6 	 1											4.113146																																		-4.113146																																																																																																																																					0.000000	
 6 	 2											4.113345																																		-4.113345																																																																																																																																					0.000000	
 6 	 3											4.113358																																		-4.113358																																																																																																																																					0.000000	
 6 	 4											4.113432																																		-4.113432																																																																																																																																					0.000000	
 6 	 5											4.113554																																		-4.113554																																																																																																																																					0.000000	
 6 	 6											4.113666																																		-4.113666																																																																																																																																					0.000000	
 6 	 7											4.113838																																		-4.113838																																																																																																																																					0.000000	
 6 	 8											4.114297																																		-4.114297																																																																																																																																					0.000000	
 6 	 9											2.132262																																		-2.132262																																																																																																																																					0.000000	
 6 	 10											0.000000																																		-0.000000																																																																																																																																					0.000000	
 6 	 11											0.000000																																		-0.000000																																																																																																																																					0.000000	
 6 	 12											0.000000																																		-0.000000																																																																																																																																					0.000000	
 6 	 13											0.000000																																		-0.000000																																																																																																																																					0.000000	
 6 	 14											0.000000																																		-0.000000																																																																																																																																					0.000000	
 6 	 15											0.000000																																		-0.000000																																																																																																																																					0.000000	
 6 	 16											0.000000																																		-0.000000																																																																																																																																					0.000000	
