Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL_SD	BUS_COACH_HYDIESEL_SD	BUS_COACH_CNG_STOICH_SD	BUS_COACH_FC_HYBRIDH2_SD	CAR_GASOLINE_SD	CAR_DIESEL_SD	CAR_NG_SD	CAR_METHANOL_SD	CAR_HEV_SD	CAR_PHEV_SD	CAR_BEV_SD	CAR_FUEL_CELL_SD	BUS_COACH_DIESEL_LD	BUS_COACH_HYDIESEL_LD	BUS_COACH_CNG_STOICH_LD	BUS_COACH_FC_HYBRIDH2_LD	TRAIN_PUB	CAR_GASOLINE_LD	CAR_DIESEL_LD	CAR_NG_LD	CAR_METHANOL_LD	CAR_HEV_LD	CAR_PHEV_LD	CAR_BEV_LD	CAR_FUEL_CELL_LD	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																																																																																								0.000000	0.000000	0.280432	0.000000	0.000000	0.000000	0.000037	0.000007																																																																																			-0.280475	
 1 	 2																																																																																								0.000000	0.000000	0.112246	0.000000	0.000000	0.000000	0.000032	0.000007																																																																																			-0.112286	
 1 	 3																																																																																								0.000000	0.000000	0.055853	0.000000	0.000000	0.000000	0.000042	0.000009																																																																																			-0.055904	
 1 	 4																																																																																								0.000000	0.000000	0.673662	0.000000	0.000000	0.000000	0.000045	0.000007																																																																																			-0.673714	
 1 	 5																																																																																								0.000000	0.000000	1.796520	0.000000	0.000000	0.000000	0.000043	0.000008																																																																																			-1.796571	
 1 	 6																																																																																								0.000000	0.000000	4.491348	0.000000	0.000000	0.000000	0.000069	0.000011																																																																																			-4.491428	
 1 	 7																																																																																								0.000000	0.000000	8.700863	0.000000	0.000000	0.000000	0.000071	0.000012																																																																																			-8.700948	
 1 	 8																																																																																								0.000000	0.000000	7.578160	0.000000	0.000000	0.000003	0.000060	0.000010																																																																																			-7.578234	
 1 	 9																																																																																								0.000000	0.000000	7.016833	0.000000	0.000000	0.000001	0.000056	0.000010																																																																																			-7.016901	
 1 	 10																																																																																								0.000000	0.000000	7.858876	0.000000	0.000000	0.000001	0.000060	0.000011																																																																																			-7.858948	
 1 	 11																																																																																								0.000000	0.000000	2.993804	0.000000	0.000000	0.000001	5.987797	0.000012																																																																																			-8.981614	
 1 	 12																																																																																								0.000000	0.000000	3.293255	0.000000	0.000000	0.000001	6.586536	0.000012																																																																																			-9.879804	
 1 	 13																																																																																								0.000000	0.000000	2.993857	0.000000	0.000000	0.000001	5.987743	0.000012																																																																																			-8.981614	
 1 	 14																																																																																								0.000000	0.000000	3.031286	0.000000	0.000000	0.000001	6.062600	0.000012																																																																																			-9.093900	
 1 	 15																																																																																								0.000000	0.000000	3.405523	0.000000	0.000000	0.000000	6.811076	0.000013																																																																																			-10.216613	
 1 	 16																																																																																								0.000000	0.000000	4.623392	0.000000	0.000000	0.000000	6.042302	0.000013																																																																																			-10.665708	
 1 	 17																																																																																								0.000000	0.000000	4.164991	0.000000	0.000000	0.000000	6.500703	0.000013																																																																																			-10.665708	
 1 	 18																																																																																								0.000000	0.000000	2.619611	0.000000	0.000000	0.000000	5.239324	0.000012																																																																																			-7.858948	
 1 	 19																																																																																								0.000000	0.000000	1.871138	0.000000	0.000000	0.000000	3.742370	0.000011																																																																																			-5.613521	
 1 	 20																																																																																								0.000000	0.000000	1.403161	0.000000	0.000000	0.000000	2.806346	0.000011																																																																																			-4.209519	
 1 	 21																																																																																								0.000000	0.000000	0.934905	0.000000	0.000000	0.000000	1.869836	0.000012																																																																																			-2.804754	
 1 	 22																																																																																								0.000000	0.000000	0.598846	0.000000	0.000000	0.000000	1.197714	0.000010																																																																																			-1.796571	
 1 	 23																																																																																								0.000000	0.000000	0.374259	0.000000	0.000000	0.000000	0.748590	0.000008																																																																																			-1.122857	
 1 	 24																																																																																								0.000000	0.000000	0.449097	0.000000	0.000000	0.000000	0.000038	0.000007																																																																																			-0.449143	
 2 	 1																																																																																								0.000001	0.000001	0.279761	0.000001	0.000001	0.000000	0.000662	0.000050																																																																																			-0.280475	
 2 	 2																																																																																								0.000001	0.000001	0.111568	0.000001	0.000001	0.000000	0.000657	0.000057																																																																																			-0.112286	
 2 	 3																																																																																								0.000001	0.000001	0.055212	0.000001	0.000001	0.000000	0.000622	0.000066																																																																																			-0.055904	
 2 	 4																																																																																								0.000001	0.000001	0.673071	0.000001	0.000001	0.000000	0.000595	0.000045																																																																																			-0.673714	
 2 	 5																																																																																								0.000001	0.000001	1.796005	0.000001	0.000001	0.000000	0.000517	0.000045																																																																																			-1.796571	
 2 	 6																																																																																								0.000001	0.000001	4.490847	0.000001	0.000001	0.000000	0.000526	0.000050																																																																																			-4.491428	
 2 	 7																																																																																								0.000002	0.000001	8.700269	0.000001	0.000001	0.000000	0.000620	0.000054																																																																																			-8.700948	
 2 	 8																																																																																								0.000001	0.000001	7.577563	0.000001	0.000001	0.000000	0.000612	0.000054																																																																																			-7.578234	
 2 	 9																																																																																								0.000001	0.000001	7.016243	0.000001	0.000001	0.000000	0.000599	0.000053																																																																																			-7.016901	
 2 	 10																																																																																								0.000002	0.000001	7.858262	0.000001	0.000001	0.000000	0.000627	0.000054																																																																																			-7.858948	
 2 	 11																																																																																								0.000002	0.000001	8.980871	0.000001	0.000001	0.000000	0.000684	0.000054																																																																																			-8.981614	
 2 	 12																																																																																								0.000002	0.000001	9.879051	0.000001	0.000001	0.000000	0.000696	0.000052																																																																																			-9.879804	
 2 	 13																																																																																								0.000001	0.000001	8.980844	0.000001	0.000001	0.000000	0.000714	0.000051																																																																																			-8.981614	
 2 	 14																																																																																								0.000001	0.000001	9.092627	0.000001	0.000001	0.000000	0.001217	0.000051																																																																																			-9.093900	
 2 	 15																																																																																								0.000001	0.000001	8.435149	0.000001	0.000001	0.000000	1.781409	0.000051																																																																																			-10.216613	
 2 	 16																																																																																								0.000002	0.000001	10.664796	0.000001	0.000001	0.000000	0.000857	0.000051																																																																																			-10.665708	
 2 	 17																																																																																								0.000002	0.000001	10.664711	0.000001	0.000001	0.000000	0.000940	0.000052																																																																																			-10.665708	
 2 	 18																																																																																								0.000002	0.000001	7.858038	0.000001	0.000001	0.000000	0.000852	0.000054																																																																																			-7.858948	
 2 	 19																																																																																								0.000001	0.000001	5.612475	0.000001	0.000001	0.000000	0.000988	0.000052																																																																																			-5.613521	
 2 	 20																																																																																								0.000001	0.000001	4.208326	0.000001	0.000001	0.000000	0.001140	0.000049																																																																																			-4.209519	
 2 	 21																																																																																								0.000001	0.000001	2.803313	0.000001	0.000001	0.000000	0.001390	0.000046																																																																																			-2.804754	
 2 	 22																																																																																								0.000001	0.000001	1.794552	0.000001	0.000001	0.000000	0.001971	0.000045																																																																																			-1.796571	
 2 	 23																																																																																								0.000001	0.000001	1.120007	0.000001	0.000001	0.000000	0.002803	0.000044																																																																																			-1.122857	
 2 	 24																																																																																								0.000001	0.000001	0.445133	0.000001	0.000001	0.000000	0.003959	0.000047																																																																																			-0.449143	
 3 	 1																																																																																								0.000000	0.000000	0.280393	0.000000	0.000000	0.000000	0.000069	0.000013																																																																																			-0.280475	
 3 	 2																																																																																								0.000000	0.000000	0.112183	0.000000	0.000000	0.000000	0.000087	0.000016																																																																																			-0.112286	
 3 	 3																																																																																								0.000000	0.000000	0.055778	0.000000	0.000000	0.000000	0.000105	0.000020																																																																																			-0.055904	
 3 	 4																																																																																								0.000000	0.000000	0.673627	0.000000	0.000000	0.000000	0.000074	0.000013																																																																																			-0.673714	
 3 	 5																																																																																								0.000000	0.000000	1.796465	0.000000	0.000000	0.000000	0.000091	0.000013																																																																																			-1.796571	
 3 	 6																																																																																								0.000000	0.000000	4.491268	0.000000	0.000000	0.000000	0.000141	0.000017																																																																																			-4.491428	
 3 	 7																																																																																								0.000000	0.000000	8.700761	0.000000	0.000000	0.000000	0.000164	0.000021																																																																																			-8.700948	
 3 	 8																																																																																								0.000000	0.000000	7.578055	0.000000	0.000000	0.000002	0.000157	0.000018																																																																																			-7.578234	
 3 	 9																																																																																								0.000000	0.000000	7.016724	0.000000	0.000000	0.000001	0.000156	0.000019																																																																																			-7.016901	
 3 	 10																																																																																								0.000000	0.000000	3.833773	0.000000	0.000000	0.000001	4.025154	0.000020																																																																																			-7.858948	
 3 	 11																																																																																								0.000000	0.000000	2.993851	0.000000	0.000000	0.000001	5.987742	0.000019																																																																																			-8.981614	
 3 	 12																																																																																								0.000000	0.000000	3.293247	0.000000	0.000000	0.000001	6.586535	0.000020																																																																																			-9.879804	
 3 	 13																																																																																								0.000000	0.000000	2.993857	0.000000	0.000000	0.000001	5.987742	0.000013																																																																																			-8.981614	
 3 	 14																																																																																								0.000000	0.000000	3.031286	0.000000	0.000000	0.000001	6.062599	0.000013																																																																																			-9.093900	
 3 	 15																																																																																								0.000000	0.000000	3.405516	0.000000	0.000000	0.000000	6.811075	0.000020																																																																																			-10.216613	
 3 	 16																																																																																								0.000000	0.000000	3.555215	0.000000	0.000000	0.000000	7.110472	0.000020																																																																																			-10.665708	
