Td 	 Time	ELECTRICITY_LV	ELECTRICITY_MV	ELECTRICITY_HV	ELECTRICITY_EHV	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG_LP	NG_MP	NG_HP	NG_EHP	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2_LP	H2_MP	H2_HP	H2_EHP	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PV	TRAFO_ML	TRAFO_LM	WIND_ONSHORE	GEOTHERMAL	TRAFO_HM	TRAFO_MH	CCGT	CCGT_AMMONIA	COAL_IGCC	COAL_US	TRAFO_EH	WIND_OFFSHORE	HYDRO_RIVER	TRAFO_HE	NUCLEAR	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	EHV_GRID	HV_GRID	MV_GRID	LV_GRID	EHP_H2_GRID	HP_H2_GRID	MP_H2_GRID	LP_H2_GRID	EHP_NG_GRID	HP_NG_GRID	MP_NG_GRID	LP_NG_GRID	NG_EXP_EH	NG_EXP_HM	NG_EXP_ML	NG_EXP_EH_COGEN	NG_EXP_HM_COGEN	NG_EXP_ML_COGEN	NG_COMP_HE	NG_COMP_MH	NG_COMP_LM	H2_EXP_EH	H2_EXP_HM	H2_EXP_ML	H2_EXP_EH_COGEN	H2_EXP_HM_COGEN	H2_EXP_ML_COGEN	H2_COMP_HE	H2_COMP_MH	H2_COMP_LM	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 3 	 17																															2.072097										-0.929820									-1.142277																																																																																																																																																																0.000000	
 3 	 18																															2.145564										-0.790893									-1.354671																																																																																																																																																																0.000000	
 3 	 19																															2.403928										-0.805010									-1.598917																																																																																																																																																																0.000000	
 3 	 20																															2.638539										-0.959600									-1.678939																																																																																																																																																																0.000000	
 3 	 21																															2.668511										-1.180422									-1.488089																																																																																																																																																																0.000000	
 3 	 22																															2.670319										-1.367285									-1.303034																																																																																																																																																																0.000000	
 3 	 23																															2.910878										-1.494237									-1.416641																																																																																																																																																																0.000000	
 3 	 24																															2.817999										-1.341122									-1.476877																																																																																																																																																																0.000000	
 4 	 1																															2.278431										-1.172661									-1.105770																																																																																																																																																																0.000000	
 4 	 2																															1.732447										-0.979020									-0.753426																																																																																																																																																																0.000000	
 4 	 3																															1.107969										-0.740709									-0.367260																																																																																																																																																																0.000000	
 4 	 4																															0.789660										-0.632300									-0.157360																																																																																																																																																																0.000000	
 4 	 5																															0.402944										-0.347387									-0.055557																																																																																																																																																																0.000000	
 4 	 6																															0.964199										-0.172745									-0.791454																																																																																																																																																																0.000000	
 4 	 7																															2.617858										-0.155327									-2.462531																																																																																																																																																																0.000000	
 4 	 8																															1.910592										-0.211867									-1.698725																																																																																																																																																																0.000000	
 4 	 9																															3.358738										-0.416289									-2.942449																																																																																																																																																																0.000000	
 4 	 10																															5.849789										-0.605399									-5.244390																																																																																																																																																																0.000000	
 4 	 11																															5.514694										-0.832262									-4.682432																																																																																																																																																																0.000000	
 4 	 12																															4.569702										-1.065200									-3.504502																																																																																																																																																																0.000000	
 4 	 13																															3.573513										-1.052979									-2.520535																																																																																																																																																																0.000000	
 4 	 14																															2.370466										-1.048835									-1.321632																																																																																																																																																																0.000000	
 4 	 15																															2.237391										-1.322615									-0.914777																																																																																																																																																																0.000000	
 4 	 16																															2.491293										-1.405950									-1.085343																																																																																																																																																																0.000000	
 4 	 17																															2.457129										-1.662136									-0.794993																																																																																																																																																																0.000000	
 4 	 18																															2.588459										-2.072771									-0.515689																																																																																																																																																																0.000000	
 4 	 19																															3.003022										-2.946753									-0.056269																																																																																																																																																																0.000000	
 4 	 20																															2.677967										-2.658680									-0.019287																																																																																																																																																																0.000000	
 4 	 21																															1.916327										-1.897040									-0.019287																																																																																																																																																																0.000000	
 4 	 22																															1.508291										-1.489004									-0.019287																																																																																																																																																																0.000000	
 4 	 23																															1.180608										-1.154575									-0.026033																																																																																																																																																																0.000000	
 4 	 24																															0.710386										-0.668226									-0.042160																																																																																																																																																																0.000000	
 5 	 1																															9.496087										-8.395757									-1.100330																																																																																																																																																																0.000000	
 5 	 2																															8.953339										-6.725101									-2.228238																																																																																																																																																																0.000000	
 5 	 3																															7.379037										-5.326947									-2.052090																																																																																																																																																																0.000000	
 5 	 4																															6.091726										-4.540479									-1.551246																																																																																																																																																																0.000000	
 5 	 5																															4.721404										-2.994057									-1.727347																																																																																																																																																																0.000000	
 5 	 6																															3.716730										-1.664664									-2.052066																																																																																																																																																																0.000000	
 5 	 7																															2.660085										-1.332729									-1.327356																																																																																																																																																																0.000000	
 5 	 8																															2.584023										-1.281702									-1.302321																																																																																																																																																																0.000000	
 5 	 9																															2.769009										-1.574025									-1.194984																																																																																																																																																																0.000000	
 5 	 10																															3.275510										-1.666807									-1.608703																																																																																																																																																																0.000000	
 5 	 11																															3.323106										-1.642575									-1.680531																																																																																																																																																																0.000000	
 5 	 12																															3.433976										-1.758956									-1.675020																																																																																																																																																																0.000000	
 5 	 13																															3.047854										-1.848999									-1.198855																																																																																																																																																																0.000000	
 5 	 14																															3.296328										-1.964221									-1.332107																																																																																																																																																																0.000000	
 5 	 15																															2.740915										-1.856303									-0.884611																																																																																																																																																																0.000000	
 5 	 16																															2.323296										-1.346881									-0.976414																																																																																																																																																																0.000000	
 5 	 17																															1.895252										-1.166480									-0.728771																																																																																																																																																																0.000000	
 5 	 18																															2.281508										-1.033699									-1.247809																																																																																																																																																																0.000000	
 5 	 19																															1.922082										-0.830611									-1.091471																																																																																																																																																																0.000000	
 5 	 20																															1.363593										-0.552020									-0.811572																																																																																																																																																																0.000000	
 5 	 21																															1.470305										-0.644837									-0.825468																																																																																																																																																																0.000000	
 5 	 22																															1.651002										-0.652949									-0.998053																																																																																																																																																																0.000000	
 5 	 23																															1.809398										-0.630685									-1.178713																																																																																																																																																																0.000000	
 5 	 24																															1.891888										-0.912647									-0.979241																																																																																																																																																																0.000000	
 6 	 1																															1.645613										-0.857793									-0.787820																																																																																																																																																																0.000000	
 6 	 2																															2.659263										-1.485633									-1.173630																																																																																																																																																																0.000000	
 6 	 3																															4.460337										-2.413591									-2.046745																																																																																																																																																																0.000000	
 6 	 4																															5.444894										-3.553347									-1.891547																																																																																																																																																																0.000000	
 6 	 5																															5.715509										-4.586343									-1.129166																																																																																																																																																																0.000000	
 6 	 6																															6.066550										-5.351460									-0.715090																																																																																																																																																																0.000000	
 6 	 7																															6.570930										-5.805746									-0.765184																																																																																																																																																																0.000000	
 6 	 8																															6.678231										-5.578708									-1.099523																																																																																																																																																																0.000000	
