Td 	 Time	ELECTRICITY_LV	ELECTRICITY_MV	ELECTRICITY_HV	ELECTRICITY_EHV	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG_LP	NG_MP	NG_HP	NG_EHP	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2_LP	H2_MP	H2_HP	H2_EHP	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PV	TRAFO_ML	TRAFO_LM	WIND_ONSHORE	GEOTHERMAL	TRAFO_HM	TRAFO_MH	CCGT	CCGT_AMMONIA	COAL_IGCC	COAL_US	TRAFO_EH	WIND_OFFSHORE	HYDRO_RIVER	TRAFO_HE	NUCLEAR	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	EHV_GRID	HV_GRID	MV_GRID	LV_GRID	EHP_H2_GRID	HP_H2_GRID	MP_H2_GRID	LP_H2_GRID	EHP_NG_GRID	HP_NG_GRID	MP_NG_GRID	LP_NG_GRID	NG_EXP_EH	NG_EXP_HM	NG_EXP_ML	NG_EXP_EH_COGEN	NG_EXP_HM_COGEN	NG_EXP_ML_COGEN	NG_COMP_HE	NG_COMP_MH	NG_COMP_LM	H2_EXP_EH	H2_EXP_HM	H2_EXP_ML	H2_EXP_EH_COGEN	H2_EXP_HM_COGEN	H2_EXP_ML_COGEN	H2_COMP_HE	H2_COMP_MH	H2_COMP_LM	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 1 	 1																														-6.259989						0.000000									0.535540									1.075004	0.000000	0.000000	0.000000	0.000000	0.000000	1.209819	0.402500			0.008694	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 2																														-6.511046						0.000000									0.795573									1.075004	0.000000	0.000000	0.000000	0.000000	0.000000	1.208519	0.403518			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 3																														-6.723295						0.000000									0.838803									1.075004	0.000000	0.000000	0.000000	0.000000	0.000000	1.310296	0.470761			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 4																														-6.726785						0.000000									0.842506									1.075004	0.000000	0.000000	0.000000	0.000000	0.000000	1.309580	0.471264			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 5																														-6.732130						0.000000									0.848075									1.075004	0.000000	0.000000	0.000000	0.000000	0.000000	1.308432	0.472188			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 6																														-6.899435						0.000000									0.849397									1.075004	0.000000	0.000000	0.000000	0.000000	0.000000	1.399493	0.547109			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 7																														-6.899690						0.000000									0.849599									1.075004	0.000000	0.000000	0.000000	0.000000	0.000000	1.399547	0.547108			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 8																														-6.551044						0.000000									0.849665									0.323270	0.000000	0.000000	0.000000	0.000000	0.000000	1.618518	0.731160			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 9																														-6.447347						0.000000									0.849667									0.219563	0.000000	0.000000	0.000000	0.000000	0.000000	1.618523	0.731163			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 10																														-6.536917						0.000000									0.849600									0.309201	0.000000	0.000000	0.000000	0.000000	0.000000	1.618522	0.731162			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 11																														-6.640294						0.000000									0.849520									0.412661	0.000000	0.000000	0.000000	0.000000	0.000000	1.618521	0.731162			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 12																														-6.562993						0.000000									0.772217									0.412665	0.000000	0.000000	0.000000	0.000000	0.000000	1.618519	0.731160			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 13																														-6.371726						0.000000									0.580961									0.412658	0.000000	0.000000	0.000000	0.000000	0.000000	1.618516	0.731158			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
 1 	 14																														-6.301154						0.000000									0.478131									0.646702	0.000000	0.000000	0.000000	0.000000	0.000000	1.506416	0.641474			0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000																																							0.000000	0.653034	0.779901	0.000000	0.000001					0.000000	0.000000	0.000000		0.000005	1.595488	0.000000	0.000000		-0.000000																																																																																		0.000000	
